EmployeeID,BenefitID,UsageFrequency,LastUsedDate,Age,Gender,Department,Tenure,BenefitType,BenefitSubType,BenefitCost,SatisfactionScore,Comments,age_group,tenure_group,subcat_401k Basic Matching,subcat_401k Catch-Up Contributions,subcat_401k High Contribution,subcat_401k Investment Fees,subcat_401k Maximum Matching,subcat_401k Standard Matching,subcat_After-School Care,subcat_Basic Coverage,subcat_Conference Attendance,subcat_Dependent Coverage,subcat_Family Membership,subcat_Graduate Degree,subcat_HDHP Individual,subcat_HMO Family,subcat_Healthcare FSA,subcat_Individual Courses,subcat_Monthly Communications,subcat_Monthly Internet Allowance,subcat_On-Site Infant Care,subcat_PPO Family,subcat_PPO Individual,subcat_Premium Discount Tier 1,subcat_Professional Certification,subcat_Supplemental High Amount,subcat_Supplemental Standard,subcat_Tier 1 Partners,subcat_Tier 2 Partners,subcat_Tier 3 Partners,subcat_Transit Subsidy,subcat_Undergraduate Degree
4014,15,9,2024-06-24,64,Male,IT,33,Tuition Reimbursement,Professional Certification,359.21,3,Helps but limited in scope.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
944,3,3,2024-03-05,25,Female,Sales,7,Commuter Benefits,Transit Subsidy,325.0,4,Sufficient time off provided.,Gen Z,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1134,22,1,2024-04-11,52,Male,Sales,31,Health Insurance,HMO Family,624.0,2,Not happy with the coverage options.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1123,29,4,2023-11-21,24,Non-Binary,IT,1,Childcare,After-School Care,475.0,4,Sufficient time off provided.,Gen Z,<5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1446,28,6,2024-02-24,65,Male,Marketing,22,Life Insurance,Dependent Coverage,165.54,5,Great peace of mind for my family.,Boomer,>15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2590,18,0,2023-08-20,51,Non-Binary,Finance,17,Retirement Plan,401k Investment Fees,743.01,3,"Standard, nothing exceptional.",Gen X,>15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4684,9,0,2024-07-12,50,Female,Sales,28,Professional Development,Conference Attendance,850.0,3,"Good, but sometimes difficult.",Gen X,>15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
716,26,0,2023-08-12,40,Female,Finance,10,Gym Membership,Family Membership,519.66,5,Fantastic benefit! I use it daily.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1332,27,5,2024-04-17,43,Female,Sales,12,Retirement Plan,401k Maximum Matching,913.01,4,Good plan with decent returns.,Gen X,5-15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,8,9,2024-04-04,26,Male,Marketing,6,Wellness Programs,Premium Discount Tier 1,125.0,4,Sufficient time off provided.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3724,5,6,2024-06-15,22,Female,Sales,3,Technology Stipend,Monthly Internet Allowance,75.0,5,Perfect for my work-life balance.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3971,24,2,2023-10-28,48,Female,IT,16,Gym Membership,Tier 3 Partners,780.78,5,Fantastic benefit! I use it daily.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4952,27,0,2023-10-07,60,Female,Sales,13,Retirement Plan,401k Maximum Matching,913.01,2,Returns are not as expected.,Boomer,5-15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2350,8,10,2023-10-27,52,Female,IT,19,Wellness Programs,Premium Discount Tier 1,125.0,1,Barely any time off given.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1194,21,3,2023-08-13,43,Female,IT,3,Life Insurance,Basic Coverage,163.92,3,"Average, but necessary.",Gen X,<5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4149,26,6,2024-07-06,32,Male,IT,8,Gym Membership,Family Membership,519.66,1,Membership is not very useful.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1154,15,5,2023-09-05,58,Male,IT,7,Tuition Reimbursement,Professional Certification,359.21,1,Not worth the hassle.,Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2397,23,3,2024-07-10,28,Male,Sales,9,Life Insurance,Supplemental High Amount,969.28,1,Disappointing service.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4879,2,7,2024-08-04,34,Male,Marketing,10,Health Insurance,PPO Individual,706.93,1,"Terrible service, would not recommend.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3615,14,4,2023-08-15,32,Female,IT,6,Gym Membership,Tier 1 Partners,73.36,2,Not many locations available.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4133,22,10,2024-05-13,59,Female,HR,29,Health Insurance,HMO Family,624.0,4,"Great coverage, but a bit expensive.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4213,5,0,2024-03-22,40,Male,Marketing,2,Technology Stipend,Monthly Internet Allowance,75.0,1,Inconvenient and inefficient.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2630,6,0,2023-11-11,56,Female,Marketing,28,Retirement Plan,401k Standard Matching,598.44,1,Unhappy with this benefit.,Gen X,>15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2586,26,9,2024-04-26,28,Male,Finance,1,Gym Membership,Family Membership,519.66,5,Fantastic benefit! I use it daily.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4715,16,1,2024-02-11,56,Female,HR,4,Health Insurance,HDHP Individual,84.55,5,Excellent coverage and affordable.,Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
677,18,3,2024-07-12,44,Male,Marketing,10,Retirement Plan,401k Investment Fees,743.01,4,Good plan with decent returns.,Gen X,5-15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2957,17,0,2024-07-20,50,Female,Marketing,27,Retirement Plan,401k Catch-Up Contributions,509.65,3,"Standard, nothing exceptional.",Gen X,>15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2608,9,8,2024-07-31,46,Female,IT,2,Professional Development,Conference Attendance,850.0,2,Not much flexibility offered.,Gen X,<5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1872,25,8,2023-12-23,26,Female,HR,2,Life Insurance,Supplemental Standard,774.91,5,Great peace of mind for my family.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3369,18,9,2024-05-21,29,Male,Sales,8,Retirement Plan,401k Investment Fees,743.01,1,Unhappy with this benefit.,Millennial,5-15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
908,2,7,2023-10-31,45,Male,Marketing,27,Health Insurance,PPO Individual,706.93,3,"Satisfactory, but could improve.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3535,5,0,2023-08-11,43,Non-Binary,Finance,6,Technology Stipend,Monthly Internet Allowance,75.0,4,"Very flexible, I appreciate it.",Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
256,4,0,2023-08-13,64,Female,Sales,1,Retirement Plan,401k High Contribution,261.44,2,Returns are not as expected.,Boomer,<5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4621,5,6,2023-10-27,44,Female,Sales,4,Technology Stipend,Monthly Internet Allowance,75.0,1,Inconvenient and inefficient.,Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4756,16,8,2024-02-10,57,Male,IT,9,Health Insurance,HDHP Individual,84.55,5,Excellent coverage and affordable.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320,21,6,2023-09-29,30,Female,Sales,2,Life Insurance,Basic Coverage,163.92,4,"Solid plan, happy with it.",Millennial,<5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1945,26,3,2024-07-20,47,Female,Marketing,16,Gym Membership,Family Membership,519.66,4,"Good value, I enjoy the variety.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4994,27,0,2024-01-25,29,Female,Finance,8,Retirement Plan,401k Maximum Matching,913.01,3,"Standard, nothing exceptional.",Millennial,5-15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
782,30,0,2024-07-10,63,Male,IT,27,Tuition Reimbursement,Individual Courses,723.73,3,Helps but limited in scope.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313,11,4,2024-07-25,27,Male,Sales,8,Health Insurance,PPO Family,928.75,3,"Satisfactory, but could improve.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
139,1,0,2024-02-03,23,Male,HR,5,Retirement Plan,401k Basic Matching,876.21,4,Good plan with decent returns.,Gen Z,<5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4616,7,4,2023-08-14,52,Male,Sales,4,Flexible Spending Account,Healthcare FSA,450.0,4,Sufficient time off provided.,Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
449,26,2,2023-08-16,34,Male,Sales,5,Gym Membership,Family Membership,519.66,2,Not many locations available.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,15,2,2024-02-13,58,Male,Sales,3,Tuition Reimbursement,Professional Certification,359.21,1,Not worth the hassle.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4793,18,9,2024-04-04,43,Female,Sales,17,Retirement Plan,401k Investment Fees,743.01,3,"Standard, nothing exceptional.",Gen X,>15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4783,7,0,2023-09-17,58,Female,IT,36,Flexible Spending Account,Healthcare FSA,450.0,3,Average amount of vacation days.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
738,22,4,2023-10-11,36,Female,Marketing,14,Health Insurance,HMO Family,624.0,5,Excellent coverage and affordable.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426,20,0,2023-12-20,48,Male,IT,6,Tuition Reimbursement,Undergraduate Degree,489.96,3,Helps but limited in scope.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1720,15,0,2023-09-26,51,Male,HR,9,Tuition Reimbursement,Professional Certification,359.21,5,Incredible support for education.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3789,29,0,2023-09-01,22,Male,IT,3,Childcare,After-School Care,475.0,4,Sufficient time off provided.,Gen Z,<5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1795,3,2,2023-11-29,53,Female,IT,7,Commuter Benefits,Transit Subsidy,325.0,5,"Generous vacation days, very happy.",Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4855,28,4,2023-08-31,33,Female,Finance,15,Life Insurance,Dependent Coverage,165.54,5,Great peace of mind for my family.,Millennial,5-15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
407,24,3,2023-10-11,37,Male,HR,5,Gym Membership,Tier 3 Partners,780.78,1,Membership is not very useful.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15,15,0,2024-04-24,36,Male,Sales,4,Tuition Reimbursement,Professional Certification,359.21,5,Incredible support for education.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2394,26,7,2024-03-26,22,Male,Finance,1,Gym Membership,Family Membership,519.66,1,Membership is not very useful.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1724,22,6,2024-02-03,28,Female,Sales,10,Health Insurance,HMO Family,624.0,5,Excellent coverage and affordable.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2436,30,8,2024-07-25,33,Female,HR,9,Tuition Reimbursement,Individual Courses,723.73,3,Helps but limited in scope.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
862,5,5,2024-04-15,24,Male,IT,3,Technology Stipend,Monthly Internet Allowance,75.0,1,Inconvenient and inefficient.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2635,7,1,2024-06-09,28,Female,HR,2,Flexible Spending Account,Healthcare FSA,450.0,2,Could use more vacation time.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
938,17,4,2023-09-05,64,Male,HR,36,Retirement Plan,401k Catch-Up Contributions,509.65,4,Good plan with decent returns.,Boomer,>15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,15,0,2024-05-14,65,Female,Marketing,39,Tuition Reimbursement,Professional Certification,359.21,4,Great for further studies.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1694,5,6,2023-12-10,34,Female,Marketing,8,Technology Stipend,Monthly Internet Allowance,75.0,3,"Good, but sometimes difficult.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
844,9,0,2023-08-11,45,Male,Finance,3,Professional Development,Conference Attendance,850.0,2,Not much flexibility offered.,Gen X,<5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
214,2,4,2023-10-11,53,Male,Sales,6,Health Insurance,PPO Individual,706.93,1,"Terrible service, would not recommend.",Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
564,13,0,2023-09-17,56,Female,IT,9,Cell Phone Allowance,Monthly Communications,65.0,1,Inconvenient and inefficient.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2277,26,3,2023-08-28,64,Male,Marketing,11,Gym Membership,Family Membership,519.66,4,"Good value, I enjoy the variety.",Boomer,5-15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345,15,0,2024-04-23,29,Female,Sales,2,Tuition Reimbursement,Professional Certification,359.21,3,Helps but limited in scope.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4624,28,2,2023-11-27,61,Male,IT,25,Life Insurance,Dependent Coverage,165.54,3,"Average, but necessary.",Boomer,>15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600,28,0,2023-08-10,26,Male,Sales,4,Life Insurance,Dependent Coverage,165.54,5,Great peace of mind for my family.,Millennial,<5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3483,21,10,2023-08-28,60,Male,Marketing,32,Life Insurance,Basic Coverage,163.92,1,Disappointing service.,Boomer,>15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4483,6,0,2023-12-08,33,Male,Finance,15,Retirement Plan,401k Standard Matching,598.44,2,Returns are not as expected.,Millennial,5-15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3586,17,3,2024-01-07,41,Male,IT,20,Retirement Plan,401k Catch-Up Contributions,509.65,2,Returns are not as expected.,Millennial,>15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1025,5,0,2023-09-09,55,Female,Sales,4,Technology Stipend,Monthly Internet Allowance,75.0,2,Not much flexibility offered.,Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2669,28,0,2023-12-22,50,Male,HR,11,Life Insurance,Dependent Coverage,165.54,4,"Solid plan, happy with it.",Gen X,5-15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2272,24,0,2024-02-03,45,Male,IT,23,Gym Membership,Tier 3 Partners,780.78,5,Fantastic benefit! I use it daily.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1278,23,3,2023-08-22,49,Male,Marketing,11,Life Insurance,Supplemental High Amount,969.28,5,Great peace of mind for my family.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4968,8,1,2023-12-29,24,Male,HR,6,Wellness Programs,Premium Discount Tier 1,125.0,4,Sufficient time off provided.,Gen Z,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
358,25,8,2024-01-22,62,Female,Sales,20,Life Insurance,Supplemental Standard,774.91,3,"Average, but necessary.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
610,12,5,2024-01-16,62,Female,Marketing,40,Tuition Reimbursement,Graduate Degree,824.53,3,Helps but limited in scope.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1760,20,9,2023-08-19,65,Male,IT,6,Tuition Reimbursement,Undergraduate Degree,489.96,4,Great for further studies.,Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,9,2,2023-12-14,48,Male,IT,8,Professional Development,Conference Attendance,850.0,3,"Good, but sometimes difficult.",Gen X,5-15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2964,22,0,2024-07-28,25,Female,Sales,5,Health Insurance,HMO Family,624.0,3,"Satisfactory, but could improve.",Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1874,11,1,2023-09-09,64,Female,Finance,39,Health Insurance,PPO Family,928.75,5,Excellent coverage and affordable.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1590,17,0,2023-09-08,59,Male,HR,16,Retirement Plan,401k Catch-Up Contributions,509.65,2,Returns are not as expected.,Boomer,>15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1597,11,2,2024-02-07,23,Female,Marketing,4,Health Insurance,PPO Family,928.75,2,Not happy with the coverage options.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3097,7,9,2023-11-23,42,Male,Finance,23,Flexible Spending Account,Healthcare FSA,450.0,1,Barely any time off given.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4171,3,4,2023-09-02,62,Female,Marketing,6,Commuter Benefits,Transit Subsidy,325.0,1,Barely any time off given.,Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1641,25,2,2024-04-11,49,Male,Finance,19,Life Insurance,Supplemental Standard,774.91,4,"Solid plan, happy with it.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4367,13,3,2024-06-23,58,Female,Marketing,26,Cell Phone Allowance,Monthly Communications,65.0,4,"Very flexible, I appreciate it.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4783,30,8,2024-05-15,58,Female,IT,36,Tuition Reimbursement,Individual Courses,723.73,4,Great for further studies.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4429,21,9,2023-08-29,49,Male,IT,14,Life Insurance,Basic Coverage,163.92,1,Disappointing service.,Gen X,5-15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
380,18,3,2024-07-04,36,Male,IT,5,Retirement Plan,401k Investment Fees,743.01,1,Unhappy with this benefit.,Millennial,<5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
192,16,5,2024-04-12,65,Male,Finance,4,Health Insurance,HDHP Individual,84.55,5,Excellent coverage and affordable.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381,1,10,2024-01-12,28,Female,Finance,9,Retirement Plan,401k Basic Matching,876.21,4,Good plan with decent returns.,Millennial,5-15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3509,24,0,2023-12-12,65,Female,IT,12,Gym Membership,Tier 3 Partners,780.78,5,Fantastic benefit! I use it daily.,Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3583,1,2,2023-11-09,64,Male,Sales,40,Retirement Plan,401k Basic Matching,876.21,3,"Standard, nothing exceptional.",Boomer,>15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4854,9,0,2024-04-14,25,Male,IT,1,Professional Development,Conference Attendance,850.0,1,Inconvenient and inefficient.,Gen Z,<5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2704,5,4,2023-09-09,24,Female,HR,3,Technology Stipend,Monthly Internet Allowance,75.0,1,Inconvenient and inefficient.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3700,21,0,2024-05-31,60,Female,HR,29,Life Insurance,Basic Coverage,163.92,5,Great peace of mind for my family.,Boomer,>15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4674,30,1,2024-03-25,41,Male,IT,11,Tuition Reimbursement,Individual Courses,723.73,4,Great for further studies.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2427,16,8,2023-12-06,35,Female,Finance,10,Health Insurance,HDHP Individual,84.55,2,Not happy with the coverage options.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4082,3,2,2023-11-22,54,Non-Binary,HR,16,Commuter Benefits,Transit Subsidy,325.0,3,Average amount of vacation days.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
251,7,0,2023-12-31,44,Male,IT,12,Flexible Spending Account,Healthcare FSA,450.0,3,Average amount of vacation days.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2319,2,9,2023-09-13,23,Female,IT,2,Health Insurance,PPO Individual,706.93,3,"Satisfactory, but could improve.",Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1028,4,0,2024-05-26,30,Male,Marketing,2,Retirement Plan,401k High Contribution,261.44,2,Returns are not as expected.,Millennial,<5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
274,20,4,2024-01-20,29,Female,HR,8,Tuition Reimbursement,Undergraduate Degree,489.96,1,Not worth the hassle.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
